USER_DATA7,USER_DATA8,USER_DATA9,USER_DATA10,USER_DATA11,USER_DATA12,USER_DATA13,USER_DATA14,USER_DATA15,Angle_ROL,Angle_PIT,Angle_YAW
-30,-3,3,-657,-1973,7869,-94,4,129,-14.67000008,-2.309999943,-172.7700043
-30,-3,2,-647,-2039,7845,-95,6,126,-15.27000046,-2.25,-172.8300018
-29,-2,0,-543,-2150,7768,-89,0,118,-15.85999966,-2.210000038,-172.8699951
-29,-2,-1,-498,-2258,7743,-100,6,125,-16.45000076,-2.180000067,-172.8600006
-28,0,-1,-548,-2332,7728,-91,5,123,-17.04000092,-2.150000095,-172.8300018
-30,0,-2,-598,-2406,7729,-93,9,129,-17.63999939,-2.109999895,-172.7700043
-29,0,-1,-491,-2486,7699,-89,5,137,-18.23999977,-2.099999905,-172.7200012
-27,1,-4,-327,-2523,7645,-98,4,137,-18.79999924,-2.089999914,-172.6499939
-28,1,-4,-288,-2603,7646,-89,7,137,-19.37000084,-2.079999924,-172.5700073
-28,-1,-5,-303,-2693,7642,-88,3,134,-19.95000076,-2.029999971,-172.4900055
-27,0,-2,-258,-2743,7643,-85,3,135,-20.51000023,-2,-172.4700012
-28,-1,-1,-174,-2804,7601,-81,7,133,-21.06999969,-1.960000038,-172.4700012
-27,-2,0,-147,-2861,7568,-85,13,131,-21.63999939,-1.909999967,-172.5
-28,-3,0,-186,-2885,7580,-99,3,134,-22.20999908,-1.830000043,-172.5500031
-29,-4,1,-200,-2978,7523,-97,8,130,-22.78000069,-1.769999981,-172.6000061
-27,-1,2,-158,-3138,7405,-86,10,138,-23.32999992,-1.730000019,-172.6699982
-27,-1,4,-191,-3215,7367,-87,8,140,-23.87999916,-1.74000001,-172.7400055
-27,-2,2,-265,-3268,7385,-89,7,133,-24.43000031,-1.730000019,-172.7700043
-27,0,0,-270,-3347,7378,-87,7,139,-24.97999954,-1.730000019,-172.7700043
-27,1,0,-297,-3391,7347,-98,14,130,-25.54000092,-1.74000001,-172.7299957
-29,1,-2,-373,-3391,7339,-98,9,139,-26.12000084,-1.75,-172.6799927
-29,1,-3,-352,-3488,7338,-98,9,139,-26.70999908,-1.730000019,-172.6000061
-29,1,-4,-258,-3583,7251,-87,5,145,-27.29999924,-1.730000019,-172.5
-28,2,-3,-170,-3689,7117,-87,5,145,-27.88999939,-1.720000029,-172.4100037
-27,1,-3,-133,-3831,7089,-93,0,138,-28.45000076,-1.720000029,-172.3300018
-27,1,-1,-133,-3945,7036,-93,0,138,-29.01000023,-1.74000001,-172.2899933
-27,1,1,-149,-4031,6974,-96,10,140,-29.54999924,-1.779999971,-172.2899933
-27,3,0,-154,-4123,6957,-95,7,144,-30.10000038,-1.830000043,-172.2799988
-27,0,1,-163,-4224,6906,-96,16,144,-30.64999962,-1.879999995,-172.2899933
-25,3,3,-251,-4346,6796,-97,11,143,-31.15999985,-1.960000038,-172.3099976
-23,1,3,-298,-4446,6724,-95,13,147,-31.63999939,-2.019999981,-172.3600006
-22,1,1,-260,-4531,6693,-95,9,145,-32.09000015,-2.059999943,-172.3800049
-20,1,1,-269,-4614,6643,-97,15,149,-32.5,-2.089999914,-172.3999939
-19,2,1,-367,-4677,6594,-96,7,155,-32.88999939,-2.140000105,-172.3899994
-17,2,0,-432,-4707,6599,-96,7,154,-33.24000168,-2.190000057,-172.3699951
-16,2,-1,-409,-4759,6606,-88,12,150,-33.58000183,-2.210000038,-172.3399963
-15,3,-1,-417,-4736,6592,-102,6,147,-33.88999939,-2.24000001,-172.2700043
-15,2,-2,-490,-4681,6620,-104,4,155,-34.20000076,-2.24000001,-172.1900024
-14,0,-5,-511,-4679,6663,-96,12,142,-34.49000168,-2.190000057,-172.1100006
-14,-1,-2,-414,-4682,6635,-96,10,148,-34.79000092,-2.109999895,-172.0899963
-13,-3,-2,-301,-4645,6634,-94,16,144,-35.08000183,-2.029999971,-172.0899963
-14,-2,-3,-207,-4597,6685,-93,11,145,-35.36999893,-1.950000048,-172.0599976
-14,0,-1,-157,-4592,6659,-96,12,152,-35.65999985,-1.909999967,-172.0399933
-15,-1,-2,-122,-4634,6620,-93,11,155,-35.97000122,-1.870000005,-172.0399933
-14,-1,0,-100,-4670,6615,-91,11,155,-36.27000046,-1.840000033,-172.0399933
-16,0,0,-131,-4669,6606,-91,11,155,-36.61000061,-1.860000014,-172.0399933
-18,0,0,-157,-4701,6600,-97,5,156,-36.97000122,-1.879999995,-172.0399933
-19,2,1,-202,-4772,6552,-97,5,156,-37.36999893,-1.929999948,-172.0399933
-19,2,0,-269,-4848,6489,-98,18,162,-37.77000046,-1.970000029,-172.0299988
-18,1,0,-261,-4901,6421,-98,18,162,-38.15000153,-2.00999999,-172.0399933
-18,3,2,-222,-4936,6360,-100,20,154,-38.54000092,-2.089999914,-172.0200043
-19,6,0,-249,-5029,6300,-97,8,157,-38.93999863,-2.180000067,-171.9499969
-21,5,0,-294,-5114,6273,-91,9,145,-39.34999847,-2.24000001,-171.8899994
-20,4,0,-360,-5152,6275,-92,11,157,-39.75999832,-2.289999962,-171.8300018
-19,3,0,-389,-5188,6224,-95,11,161,-40.15999985,-2.339999914,-171.7799988
-18,4,0,-338,-5255,6141,-97,18,152,-40.54999924,-2.400000095,-171.7299957
-19,2,0,-366,-5340,6097,-96,20,152,-40.93999863,-2.460000038,-171.6900024
-19,0,0,-429,-5379,6095,-95,9,159,-41.33000183,-2.470000029,-171.6900024
-19,0,0,-427,-5378,6085,-88,14,160,-41.70999908,-2.450000048,-171.7100067
-19,-2,1,-433,-5412,6050,-93,19,163,-42.09000015,-2.460000038,-171.75
-19,0,0,-370,-5508,5915,-91,15,163,-42.47000122,-2.460000038,-171.7599945
-18,0,1,-249,-5602,5829,-95,6,168,-42.84000015,-2.49000001,-171.7899933
-16,0,1,-186,-5708,5812,-94,12,164,-43.16999817,-2.519999981,-171.8099976
-16,2,0,-249,-5719,5795,-91,9,165,-43.5,-2.559999943,-171.8000031
-15,0,0,-308,-5730,5731,-103,11,158,-43.81000137,-2.599999905,-171.8000031
-15,4,2,-343,-5793,5678,-100,14,160,-44.09999847,-2.690000057,-171.7799988
-13,3,0,-396,-5786,5685,-93,13,173,-44.38000107,-2.74000001,-171.75
-12,2,0,-454,-5828,5712,-95,17,167,-44.63999939,-2.769999981,-171.7100067
-13,0,-1,-513,-5850,5706,-92,20,166,-44.88999939,-2.75999999,-171.6999969
-12,3,0,-520,-5873,5618,-97,16,160,-45.02000046,-2.819999933,-171.6699982
-11,1,2,-502,-5939,5559,-98,14,164,-45.22999954,-2.849999905,-171.6799927
-9,0,0,-414,-5983,5536,-98,14,164,-45.40999985,-2.839999914,-171.6900024
-7,0,0,-346,-6027,5510,-95,11,163,-45.56999969,-2.839999914,-171.7100067
-6,0,0,-368,-6065,5472,-95,11,163,-45.72000122,-2.849999905,-171.7200012
-5,0,0,-425,-6069,5461,-94,12,162,-45.84999847,-2.869999886,-171.7100067
-4,0,1,-408,-6044,5489,-97,17,163,-45.93999863,-2.880000114,-171.7400055
-3,0,1,-375,-6040,5475,-100,16,170,-46.00999832,-2.900000095,-171.7400055
-2,1,2,-384,-6059,5440,-92,8,168,-46.06999969,-2.940000057,-171.7700043
-2,0,1,-435,-6072,5463,-92,8,168,-46.11000061,-2.960000038,-171.7799988
0,0,0,-434,-6069,5481,-102,10,177,-46.13000107,-2.950000048,-171.7799988
0,0,0,-414,-6044,5461,-102,10,177,-46.13000107,-2.940000057,-171.8000031
1,1,0,-442,-6031,5477,-95,13,165,-46.11999893,-2.950000048,-171.7799988
0,0,0,-463,-6025,5497,-95,13,165,-46.09999847,-2.940000057,-171.7799988
1,0,0,-438,-5983,5520,-97,5,170,-46.06000137,-2.920000076,-171.7700043
2,0,-1,-404,-5925,5544,-97,5,170,-46.00999832,-2.880000114,-171.7599945
2,1,-1,-413,-5908,5560,-86,10,166,-45.97000122,-2.869999886,-171.7400055
2,1,-1,-432,-5887,5607,-86,10,166,-45.91999817,-2.849999905,-171.7100067
2,0,0,-440,-5851,5627,-94,20,164,-45.86999893,-2.839999914,-171.7200012
2,-3,0,-416,-5830,5627,-102,22,170,-45.81999969,-2.799999952,-171.7299957
3,-1,0,-342,-5807,5632,-94,14,162,-45.75999832,-2.769999981,-171.7400055
2,0,1,-305,-5794,5635,-94,13,165,-45.72000122,-2.779999971,-171.75
1,0,0,-341,-5792,5656,-94,10,166,-45.68999863,-2.779999971,-171.75
1,-1,0,-386,-5794,5674,-101,10,164,-45.66999817,-2.779999971,-171.7599945
1,-1,0,-358,-5801,5663,-104,4,159,-45.63999939,-2.779999971,-171.7899933
1,0,1,-314,-5811,5645,-96,15,166,-45.61000061,-2.789999962,-171.8099976
1,1,0,-301,-5826,5629,-90,20,170,-45.59000015,-2.829999924,-171.8000031
1,1,1,-352,-5820,5647,-99,7,170,-45.56000137,-2.890000105,-171.7899933
1,1,0,-429,-5792,5673,-104,7,167,-45.52999878,-2.900000095,-171.7599945
0,0,-2,-494,-5782,5690,-99,15,165,-45.50999832,-2.869999886,-171.7299957
1,0,0,-504,-5791,5675,-99,21,165,-45.49000168,-2.869999886,-171.7299957
0,-1,-1,-485,-5808,5653,-100,18,168,-45.49000168,-2.839999914,-171.7400055
0,0,0,-410,-5835,5619,-92,22,158,-45.47999954,-2.819999933,-171.75
1,0,0,-310,-5851,5597,-103,17,163,-45.45999908,-2.819999933,-171.75
1,-2,0,-263,-5865,5592,-96,18,164,-45.41999817,-2.819999933,-171.7799988
2,0,0,-292,-5883,5588,-103,17,163,-45.36999893,-2.829999924,-171.8000031
1,1,0,-342,-5889,5614,-102,6,167,-45.34999847,-2.849999905,-171.8000031
3,0,0,-384,-5862,5643,-87,11,169,-45.27999878,-2.839999914,-171.8200073
3,-1,0,-461,-5830,5647,-93,13,161,-45.20999908,-2.819999933,-171.8399963
3,-2,-1,-507,-5832,5632,-99,18,166,-45.13000107,-2.779999971,-171.8399963
3,-1,0,-495,-5828,5646,-102,20,168,-45.06999969,-2.779999971,-171.8600006
3,-1,-1,-449,-5807,5682,-100,18,167,-45,-2.75999999,-171.8500061
3,0,0,-429,-5787,5704,-106,12,171,-45,-2.74000001,-171.8300018
3,0,-1,-413,-5775,5705,-106,12,171,-44.95999908,-2.710000038,-171.8200073
3,0,0,-367,-5752,5700,-95,15,165,-44.88999939,-2.690000057,-171.8099976
3,0,-2,-316,-5725,5741,-95,19,165,-44.83000183,-2.650000095,-171.7899933
3,-1,0,-294,-5717,5749,-95,15,163,-44.75999832,-2.630000114,-171.8000031
3,-1,0,-291,-5716,5729,-96,18,164,-44.68999863,-2.609999895,-171.8300018
2,-1,2,-284,-5697,5741,-96,18,164,-44.61999893,-2.599999905,-171.8699951
2,0,1,-294,-5686,5756,-99,13,159,-44.54999924,-2.619999886,-171.8899994
3,0,0,-319,-5662,5781,-99,13,159,-44.47999954,-2.619999886,-171.8999939
2,0,0,-365,-5643,5813,-96,14,162,-44.43000031,-2.609999895,-171.9199982
1,0,0,-437,-5630,5834,-96,14,162,-44.38000107,-2.609999895,-171.9400024
1,-1,0,-469,-5615,5810,-94,20,162,-44.34000015,-2.579999924,-171.9499969
1,1,-1,-409,-5623,5818,-102,18,164,-44.31000137,-2.579999924,-171.9100037
1,0,0,-366,-5627,5837,-100,20,162,-44.27999878,-2.559999943,-171.8899994
0,0,0,-313,-5649,5813,-102,18,164,-44.27000046,-2.549999952,-171.8800049
0,0,0,-281,-5667,5788,-92,18,166,-44.25999832,-2.549999952,-171.8899994
0,1,0,-270,-5660,5779,-88,14,160,-44.24000168,-2.569999933,-171.8899994
1,1,1,-275,-5667,5784,-103,11,166,-44.20000076,-2.589999914,-171.8999939
1,0,0,-315,-5679,5795,-96,8,164,-44.15999985,-2.599999905,-171.8800049
0,0,0,-341,-5697,5800,-94,10,162,-44.15000153,-2.609999895,-171.8699951
1,1,0,-374,-5706,5792,-87,15,165,-44.11999893,-2.630000114,-171.8800049
1,0,0,-407,-5699,5771,-94,15,161,-44.08000183,-2.640000105,-171.8899994
2,-1,0,-445,-5688,5779,-92,12,164,-44.02999878,-2.630000114,-171.9199982
1,0,-1,-472,-5682,5812,-90,13,168,-44,-2.619999886,-171.9100037
1,-1,-1,-446,-5670,5812,-104,10,157,-43.95999908,-2.579999924,-171.9100037
1,-1,-1,-405,-5650,5814,-100,11,163,-43.91999817,-2.549999952,-171.9199982
1,-1,-1,-375,-5637,5824,-95,11,167,-43.88000107,-2.5,-171.9199982
1,0,-1,-335,-5639,5828,-94,18,164,-43.84000015,-2.470000029,-171.9299927
2,-1,0,-285,-5630,5834,-94,18,164,-43.79999924,-2.450000048,-171.9299927
1,0,0,-247,-5621,5835,-95,17,163,-43.75999832,-2.450000048,-171.9299927
2,0,0,-244,-5621,5835,-95,17,163,-43.72000122,-2.440000057,-171.9499969
1,0,0,-262,-5605,5856,-88,14,162,-43.68999863,-2.440000057,-171.9600067
1,0,1,-301,-5607,5880,-88,14,162,-43.65999985,-2.450000048,-171.9799957
0,-1,0,-347,-5610,5875,-97,17,167,-43.63999939,-2.440000057,-172.0099945
1,0,1,-360,-5650,5860,-104,20,166,-43.61999893,-2.460000038,-172.0299988
1,0,2,-356,-5774,5768,-92,10,162,-43.59000015,-2.480000019,-172.0599976
3,0,4,-346,-5828,5669,-95,11,163,-43.50999832,-2.519999981,-172.1300049
6,0,3,-335,-5837,5659,-97,13,169,-43.38000107,-2.569999933,-172.1799927
8,-1,2,-341,-5852,5678,-90,10,158,-43.20999908,-2.579999924,-172.2200012
8,0,0,-394,-5863,5729,-94,16,161,-43.04999924,-2.569999933,-172.2200012
8,0,0,-440,-5852,5756,-101,12,162,-42.88999939,-2.559999943,-172.1999969
9,1,-2,-497,-5806,5757,-99,11,163,-42.68999863,-2.529999971,-172.1600037
12,-1,-2,-522,-5765,5743,-93,19,163,-42.43000031,-2.480000019,-172.1399994
13,-1,-1,-506,-5750,5764,-93,19,163,-42.15000153,-2.440000057,-172.1399994
14,-1,-1,-425,-5732,5835,-98,18,156,-41.86000061,-2.380000114,-172.1699982
14,-4,0,-296,-5673,5877,-100,14,162,-41.56000137,-2.309999943,-172.2200012
15,-4,-1,-227,-5625,5876,-100,11,157,-41.22999954,-2.210000038,-172.25
18,-2,0,-221,-5588,5881,-97,13,151,-40.86000061,-2.170000076,-172.2700043
19,-1,-1,-227,-5548,5920,-97,13,151,-40.45999908,-2.130000114,-172.2799988
21,-2,1,-235,-5500,5981,-98,24,162,-40.02999878,-2.099999905,-172.3200073
22,-1,0,-263,-5454,6024,-98,24,162,-39.59000015,-2.069999933,-172.3500061
23,-1,0,-317,-5397,6051,-99,15,163,-39.13000107,-2.039999962,-172.3699951
23,-1,0,-375,-5340,6106,-99,15,163,-38.65000153,-2,-172.3899994
25,-2,0,-391,-5268,6148,-92,25,148,-38.13999939,-1.940000057,-172.4199982
26,-2,-1,-365,-5221,6182,-94,27,162,-37.61000061,-1.889999986,-172.4299927
27,-4,-1,-335,-5175,6243,-91,7,155,-37.06000137,-1.799999952,-172.4400024
27,-2,-1,-304,-5110,6264,-88,21,156,-36.50999832,-1.710000038,-172.4600067
28,-2,-2,-270,-5055,6284,-101,19,155,-35.93000031,-1.629999995,-172.4600067
30,-3,-1,-221,-5030,6315,-103,5,152,-35.31000137,-1.570000052,-172.4700012
31,-2,0,-172,-4975,6344,-100,22,154,-34.66999817,-1.50999999,-172.5099945
33,-2,0,-162,-4868,6431,-96,12,152,-33.99000168,-1.470000029,-172.5399933
35,-5,0,-160,-4773,6450,-98,14,152,-33.27999878,-1.379999995,-172.6000061
36,-5,0,-220,-4753,6515,-99,7,154,-32.54999924,-1.269999981,-172.6600037
38,-6,0,-257,-4702,6562,-96,10,153,-31.78000069,-1.159999967,-172.7200012
40,-6,0,-252,-4616,6511,-89,9,157,-30.97999954,-1.059999943,-172.7899933
39,-6,0,-233,-4514,6574,-97,10,149,-30.14999962,-0.920000017,-172.8600006
45,-11,-3,-231,-4433,6758,-93,11,155,-29.23999977,-0.689999998,-172.9299927
45,-14,-3,-287,-4313,6766,-93,12,143,-28.29999924,-0.409999996,-173.0099945
46,-17,-2,-309,-4081,6772,-98,12,146,-27.36000061,-0.100000001,-173.1100006
51,-14,-1,-169,-4035,6822,-97,17,145,-26.37000084,0.159999996,-173.1999969
50,-12,-2,-5,-4020,6918,-97,17,145,-25.37000084,0.430000007,-173.2700043
52,-13,-2,17,-3729,6939,-103,-4,158,-24.35000038,0.720000029,-173.3500061
54,-14,-3,14,-3472,7074,-103,-4,158,-23.29000092,1.039999962,-173.4100037
53,-15,-3,88,-3298,7232,-101,1,148,-22.21999931,1.389999986,-173.4700012
55,-16,-4,104,-3088,7267,-98,-1,155,-21.12999916,1.75999999,-173.5200043
52,-17,-5,153,-2930,7438,-108,10,149,-20.06999969,2.150000095,-173.5700073
49,-20,-6,175,-2587,7591,-103,7,142,-19.04999924,2.599999905,-173.6100006
47,-21,-5,275,-2313,7814,-93,11,149,-18.04999924,3.019999981,-173.6399994
44,-25,-4,466,-1962,7802,-99,1,154,-17.09000015,3.50999999,-173.6699982
45,-26,-6,500,-1673,7939,-94,0,151,-16.21999931,4.019999981,-173.6799927
39,-27,-5,459,-1423,8346,-95,11,149,-15.47000027,4.550000191,-173.6999969
33,-28,-6,508,-1224,8330,-91,11,145,-14.81999969,5.110000134,-173.75
31,-25,-3,707,-1210,8312,-107,3,150,-14.23999977,5.619999886,-173.8300018
26,-23,-1,909,-1215,8296,-96,2,159,-13.75,6.090000153,-173.9299927
23,-18,0,1201,-1245,8236,-100,6,153,-13.30000019,6.449999809,-174.0200043
20,-13,0,1384,-1259,8108,-102,3,155,-12.89999962,6.679999828,-174.0800018
16,-4,0,1444,-1304,8076,-96,-3,155,-12.56999969,6.78000021,-174.1000061
12,-1,0,1316,-1392,8114,-106,0,153,-12.31999969,6.820000172,-174.0700073
10,0,-4,1126,-1523,8109,-99,3,150,-12.10000038,6.809999943,-173.9600067
11,3,-5,966,-1700,7943,-104,-5,157,-11.85999966,6.75,-173.8500061
15,6,-3,897,-1876,7636,-98,6,163,-11.53999996,6.639999866,-173.7599945
19,4,-1,811,-1942,7624,-105,1,160,-11.13000011,6.559999943,-173.6999969
23,4,-3,782,-1921,7709,-110,4,151,-10.61999989,6.489999771,-173.6000061
27,5,-4,930,-1917,7630,-101,-2,156,-10.03999996,6.400000095,-173.4900055
27,5,-4,924,-1871,7657,-99,1,154,-9.489999771,6.340000153,-173.3999939
25,4,-5,722,-1718,7820,-104,2,147,-8.949999809,6.289999962,-173.2899933
28,0,-4,720,-1613,7845,-104,2,147,-8.340000153,6.300000191,-173.1900024
34,-1,-4,783,-1458,7630,-100,0,155,-7.659999847,6.349999905,-173.0899963
38,-1,-3,725,-1313,7739,-100,0,155,-6.949999809,6.429999828,-173.0099945
37,-5,-4,641,-1282,8103,-95,-4,158,-6.239999771,6.539999962,-172.9299927
38,-5,-3,739,-1035,7857,-95,-4,158,-5.510000229,6.619999886,-172.8399963
41,-2,-4,954,-885,7797,-99,0,156,-4.769999981,6.670000076,-172.7100067
38,0,-4,972,-750,8026,-105,-7,150,-4.03000021,6.699999809,-172.5700073
36,0,-6,944,-531,8047,-103,-6,152,-3.289999962,6.71999979,-172.4199982
37,1,-9,955,-323,7998,-102,-4,150,-2.529999971,6.71999979,-172.2100067
26,0,-7,1393,588,9128,-97,-10,146,-2.059999943,6.710000038,-172.0599976
-5,2,0,1899,2202,10488,-93,-5,154,-2.289999962,6.550000191,-172.0700073
-17,13,3,1587,2575,9258,-101,-6,152,-2.630000114,6.269999981,-172.1000061
12,0,2,537,303,7984,-96,-14,143,-2.460000038,6.25,-172.1399994
13,-6,1,253,-565,8445,-101,-9,142,-2.269999981,6.389999866,-172.1799927
-3,0,1,502,100,8383,-105,0,154,-2.359999895,6.369999886,-172.1900024
-9,7,-2,1007,-155,8283,-105,0,154,-2.50999999,6.239999771,-172.1399994
0,2,-2,1122,-718,7977,-102,-10,151,-2.460000038,6.21999979,-172.0700073
6,-2,0,1133,-944,7733,-102,-10,151,-2.329999924,6.260000229,-172.0500031
3,4,2,1311,-630,7943,-105,-4,154,-2.279999971,6.159999847,-172.1100006
1,12,5,1497,-267,7977,-105,-4,154,-2.25,5.920000076,-172.2299957
5,14,9,1392,-226,7950,-99,-18,149,-2.150000095,5.659999847,-172.3899994
7,11,7,1094,-441,8045,-99,-18,149,-2.029999971,5.420000076,-172.5500031
6,10,6,931,-411,8008,-107,-8,151,-1.909999967,5.170000076,-172.6999969
5,12,7,806,-298,8112,-97,-10,144,-1.799999952,4.920000076,-172.8500061
6,11,9,721,-198,8178,-102,-8,155,-1.679999948,4.699999809,-173.0700073
8,8,12,702,-137,8076,-102,-3,145,-1.529999971,4.559999943,-173.3399963
9,6,14,765,-116,8066,-106,-6,143,-1.360000014,4.429999828,-173.6399994
9,5,18,882,-78,8096,-98,-7,143,-1.179999948,4.309999943,-174.0200043
11,8,19,944,-73,8013,-104,-8,149,-0.980000019,4.130000114,-174.4199982
11,9,22,988,-117,7979,-98,0,145,-0.779999971,3.930000067,-174.8500061
13,13,21,971,-150,7981,-98,0,147,-0.540000021,3.650000095,-175.2899933
14,16,22,916,-115,7981,-95,-4,138,-0.300000012,3.299999952,-175.7599945
13,21,23,822,-29,8097,-93,-6,140,-0.170000002,2.859999895,-176.25
9,29,23,398,441,8766,-99,-6,148,-0.07,2.289999962,-176.6900024
-5,15,14,-907,390,8722,-99,-6,148,-0.159999996,1.899999976,-176.9100037
-3,6,2,-2106,-236,8570,-96,-3,133,-0.150000006,1.779999971,-176.9199982
0,-9,-3,-1407,77,8718,-96,-3,133,-0.119999997,2,-176.8500061
-2,-16,-4,-162,561,8465,-96,-5,133,-0.129999995,2.369999886,-176.7799988
0,-13,-1,617,35,8211,-95,1,144,-0.129999995,2.650000095,-176.7700043
0,-1,0,1040,-151,8031,-94,-1,147,-0.140000001,2.680000067,-176.7899933
0,9,0,1329,75,7988,-93,-4,140,-0.150000006,2.460000038,-176.8099976
1,12,2,1178,-53,8099,-95,-2,132,-0.140000001,2.220000029,-176.8500061
0,8,0,258,-61,8241,-104,6,135,-0.140000001,2.059999943,-176.8600006
0,1,0,-515,60,8299,-100,-7,135,-0.140000001,2.049999952,-176.8500061
0,-5,-1,-536,8,8333,-94,-3,131,-0.119999997,2.190000057,-176.8300018
0,-10,0,25,41,8246,-96,-1,134,-0.119999997,2.390000105,-176.8399963
0,-6,0,481,43,8137,-98,-5,135,-0.129999995,2.5,-176.8399963
0,1,0,851,-15,8069,-96,-1,146,-0.140000001,2.470000029,-176.8500061
0,5,0,951,22,8081,-93,7,135,-0.140000001,2.349999905,-176.8800049
0,7,2,600,24,8157,-92,4,136,-0.150000006,2.220000029,-176.9299927
0,3,1,-2,-1,8243,-98,-3,135,-0.140000001,2.180000067,-176.9400024
0,-2,0,-157,24,8283,-95,1,142,-0.150000006,2.24000001,-176.9299927
0,-5,0,50,-4,8255,-95,-6,138,-0.150000006,2.369999886,-176.9199982
0,-5,-1,340,0,8171,-99,-6,134,-0.140000001,2.470000029,-176.8999939
0,1,-2,596,36,8109,-88,6,138,-0.140000001,2.450000048,-176.8899994
0,4,0,708,31,8111,-96,2,141,-0.129999995,2.349999905,-176.9199982
0,4,1,554,19,8153,-93,-2,146,-0.129999995,2.269999981,-176.9400024
0,1,0,186,5,8208,-96,-1,139,-0.119999997,2.25,-176.9400024
0,0,-1,0,19,8240,-96,-1,139,-0.119999997,2.279999971,-176.9199982
0,-3,0,87,22,8239,-94,-3,137,-0.119999997,2.349999905,-176.9299927
0,-1,0,310,33,8184,-94,-3,137,-0.109999999,2.400000095,-176.9199982
0,-2,0,494,25,8147,-109,-6,141,-0.109999999,2.430000067,-176.9100037
0,4,2,615,2,8145,-109,-6,141,-0.109999999,2.339999914,-176.9400024
0,2,0,482,17,8167,-95,0,146,-0.109999999,2.289999962,-176.9499969
0,1,0,228,12,8201,-95,0,146,-0.119999997,2.279999971,-176.9600067
0,-1,0,79,8,8223,-94,2,137,-0.119999997,2.309999943,-176.9700012
0,-1,0,193,6,8209,-93,-8,138,-0.100000001,2.339999914,-176.9600067
0,0,0,346,7,8175,-89,3,133,-0.100000001,2.369999886,-176.9499969
0,0,0,476,15,8145,-99,1,137,-0.100000001,2.369999886,-176.9700012
0,2,0,517,9,8150,-106,-3,139,-0.100000001,2.329999924,-176.9900055
0,2,0,439,13,8169,-98,0,142,-0.109999999,2.279999971,-177
0,1,0,271,10,8191,-86,8,144,-0.109999999,2.25,-177.0099945
0,0,-1,166,10,8202,-96,0,141,-0.100000001,2.25999999,-177
0,0,-1,196,23,8204,-96,0,141,-0.109999999,2.279999971,-176.9900055
0,-1,0,290,11,8193,-106,-9,134,-0.109999999,2.299999952,-176.9799957
0,-1,0,390,9,8169,-106,-9,134,-0.100000001,2.299999952,-176.9700012
0,3,0,471,16,8145,-99,1,142,-0.100000001,2.24000001,-176.9799957
0,0,1,452,11,8162,-100,-5,139,-0.100000001,2.220000029,-177
0,0,0,304,17,8206,-90,-3,137,-0.079999998,2.220000029,-177.0099945
0,0,0,211,11,8214,-98,-9,139,-0.079999998,2.24000001,-177
0,-1,0,221,16,8200,-99,0,132,-0.079999998,2.269999981,-177.0200043
0,1,0,310,44,8169,-88,-13,135,-0.079999998,2.269999981,-177.0099945
0,0,0,421,35,8152,-101,1,134,-0.079999998,2.25999999,-177
0,1,-1,477,13,8162,-93,1,134,-0.090000004,2.230000019,-176.9900055
0,1,-2,352,20,8188,-95,-2,131,-0.079999998,2.220000029,-176.9700012
0,0,-1,210,25,8202,-90,-3,139,-0.079999998,2.220000029,-176.9499969
0,-1,0,198,15,8208,-93,-4,134,-0.079999998,2.24000001,-176.9600067
0,-2,0,312,3,8191,-99,-4,136,-0.07,2.25999999,-176.9499969
0,0,0,388,3,8174,-99,-4,136,-0.07,2.25999999,-176.9400024
0,1,0,405,11,8186,-100,2,135,-0.07,2.230000019,-176.9499969
0,0,0,373,33,8209,-94,-7,137,-0.07,2.210000038,-176.9700012
0,1,0,313,20,8207,-93,7,141,-0.059999999,2.190000057,-176.9900055
0,0,0,254,10,8189,-92,6,146,-0.059999999,2.200000048,-177.0099945
0,-1,0,298,28,8187,-94,2,139,-0.059999999,2.220000029,-177.0200043
0,-1,0,364,18,8189,-94,-3,137,-0.059999999,2.230000019,-177.0099945
0,-1,-2,390,8,8185,-94,-3,137,-0.050000001,2.25,-176.9799957
0,1,-2,371,15,8162,-96,-7,141,-0.050000001,2.25,-176.9499969
0,0,0,337,21,8174,-96,-7,141,-0.050000001,2.24000001,-176.9499969
0,0,1,272,23,8194,-92,-5,141,-0.050000001,2.24000001,-176.9600067
0,-1,0,259,2,8197,-92,-5,141,-0.050000001,2.269999981,-176.9700012
0,0,0,308,-9,8209,-99,1,144,-0.050000001,2.289999962,-176.9700012
0,0,-2,355,-2,8197,-96,-3,135,-0.039999999,2.309999943,-176.9299927
0,0,0,354,28,8177,-95,-8,128,-0.039999999,2.299999952,-176.9299927
0,0,1,356,37,8174,-92,-9,143,-0.050000001,2.309999943,-176.9499969
0,1,0,354,15,8176,-96,2,139,-0.039999999,2.279999971,-176.9499969
0,0,-2,313,1,8188,-97,-3,142,-0.039999999,2.299999952,-176.9199982
0,-3,-1,299,15,8187,-87,-8,140,-0.039999999,2.339999914,-176.9100037
0,1,0,345,29,8177,-91,0,136,-0.050000001,2.309999943,-176.9100037
0,1,1,380,27,8183,-93,0,142,-0.050000001,2.289999962,-176.9299927
0,1,0,361,4,8197,-96,-7,143,-0.050000001,2.269999981,-176.9299927
0,0,0,380,8,8204,-96,-3,136,-0.050000001,2.230000019,-176.9400024
0,4,0,471,21,8167,-91,-4,150,-0.039999999,2.150000095,-176.9600067
